"zipcode","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume"
50072,95.3,28.4,1.7,37917,2468,2374,36,0,45,0,0,13,"Amaretto",1,0
50072,95.3,28.4,1.7,37917,2468,2374,36,0,45,0,0,13,"Brandy",102,5
50072,95.3,28.4,1.7,37917,2468,2374,36,0,45,0,0,13,"Misc",1438,71
50072,95.3,28.4,1.7,37917,2468,2374,36,0,45,0,0,13,"Schnapps",239,18
50072,95.3,28.4,1.7,37917,2468,2374,36,0,45,0,0,13,"Distilled Spirits",192,9
50072,95.3,28.4,1.7,37917,2468,2374,36,0,45,0,0,13,"Whisky",6909,411
50072,95.3,28.4,1.7,37917,2468,2374,36,0,45,0,0,13,"Rum",4242,266
50072,95.3,28.4,1.7,37917,2468,2374,36,0,45,0,0,13,"Tequila",439,23
50072,95.3,28.4,1.7,37917,2468,2374,36,0,45,0,0,13,"Gin",183,10
50073,95.4,22.1,5,38088,1120,1070,16,1,0,0,3,30,NA,NA,NA
50074,95,24.3,4.2,30114,432,432,0,0,0,0,0,0,NA,NA,NA
50075,89.6,29.7,0.9,31458,851,771,0,0,4,0,68,8,"Tequila",1125,46
50075,89.6,29.7,0.9,31458,851,771,0,0,4,0,68,8,"Brandy",1111,85
50075,89.6,29.7,0.9,31458,851,771,0,0,4,0,68,8,"Schnapps",1318,115
50075,89.6,29.7,0.9,31458,851,771,0,0,4,0,68,8,"Gin",519,38
50075,89.6,29.7,0.9,31458,851,771,0,0,4,0,68,8,"Misc",2087,89
50075,89.6,29.7,0.9,31458,851,771,0,0,4,0,68,8,"Vodka",13716,1203
50075,89.6,29.7,0.9,31458,851,771,0,0,4,0,68,8,"Rum",8377,589
50075,89.6,29.7,0.9,31458,851,771,0,0,4,0,68,8,"Whisky",22435,1743
50076,89.1,10.1,4.9,27219,1591,1565,11,0,0,0,0,15,"Rum",7387,471
50076,89.1,10.1,4.9,27219,1591,1565,11,0,0,0,0,15,"Whisky",13835,1011
50076,89.1,10.1,4.9,27219,1591,1565,11,0,0,0,0,15,"Schnapps",259,22
50076,89.1,10.1,4.9,27219,1591,1565,11,0,0,0,0,15,"Gin",135,9
50076,89.1,10.1,4.9,27219,1591,1565,11,0,0,0,0,15,"Amaretto",18,3
50076,89.1,10.1,4.9,27219,1591,1565,11,0,0,0,0,15,"Brandy",148,11
50076,89.1,10.1,4.9,27219,1591,1565,11,0,0,0,0,15,"Misc",1975,79
50076,89.1,10.1,4.9,27219,1591,1565,11,0,0,0,0,15,"Vodka",7438,852
50076,89.1,10.1,4.9,27219,1591,1565,11,0,0,0,0,15,"Tequila",597,26
50078,85.2,1.7,5.7,21250,137,130,0,0,0,0,0,7,NA,NA,NA
50101,98.4,41.9,0,30882,78,78,0,0,0,0,0,0,NA,NA,NA
50102,100,25.3,0,46250,99,99,0,0,0,0,0,0,NA,NA,NA
50103,91,21.6,4.7,24063,399,391,0,0,6,0,0,2,NA,NA,NA
50104,97.2,16.9,14.7,24500,105,105,0,0,0,0,0,0,NA,NA,NA
50105,98.9,44.1,3,40799,1219,1144,11,0,17,0,4,43,NA,NA,NA
50106,91.4,20,6.3,35000,1065,1065,0,0,0,0,0,0,NA,NA,NA
50107,92.2,12,10.6,26607,1116,1109,0,0,1,0,0,6,"Tequila",503,24
50107,92.2,12,10.6,26607,1116,1109,0,0,1,0,0,6,"Amaretto",17,3
50107,92.2,12,10.6,26607,1116,1109,0,0,1,0,0,6,"Distilled Spirits",412,18
50107,92.2,12,10.6,26607,1116,1109,0,0,1,0,0,6,"Misc",719,36
50107,92.2,12,10.6,26607,1116,1109,0,0,1,0,0,6,"Gin",60,5
50107,92.2,12,10.6,26607,1116,1109,0,0,1,0,0,6,"Schnapps",573,42
50107,92.2,12,10.6,26607,1116,1109,0,0,1,0,0,6,"Brandy",209,14
50107,92.2,12,10.6,26607,1116,1109,0,0,1,0,0,6,"Whisky",10634,725
50107,92.2,12,10.6,26607,1116,1109,0,0,1,0,0,6,"Rum",2231,154
50107,92.2,12,10.6,26607,1116,1109,0,0,1,0,0,6,"Vodka",4738,514
50108,86.7,12.7,3.6,31645,385,385,0,0,0,0,0,0,NA,NA,NA
50109,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,"Tequila",1409,136
50109,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,"Distilled Spirits",236,11
50109,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,"Schnapps",441,32
50109,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,"Vodka",6993,862
50109,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,"Rum",3829,284
50109,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,"Misc",735,34
50109,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,"Brandy",640,62
50109,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,"Whisky",11316,798
50109,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,"Gin",90,5
50109,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,"Amaretto",12,2
50111,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338,"Amaretto",4448,344
50111,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338,"Gin",22126,1616
50111,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338,"Brandy",16466,1013
50111,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338,"Tequila",62298,5051
50111,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338,"Misc",88018,4858
50111,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338,"Rum",178582,12603
50111,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338,"Whisky",368027,21567
50111,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338,"Schnapps",21289,1537
50111,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338,"Distilled Spirits",8258,299
50111,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338,"Vodka",309451,26515
50112,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149,"Schnapps",33394,2402
50112,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149,"Rum",127350,9207
50112,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149,"Brandy",23705,1710
50112,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149,"Gin",31114,2351
50112,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149,"Tequila",49932,3231
50112,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149,"Vodka",212289,19623
50112,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149,"Whisky",395240,24638
50112,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149,"Distilled Spirits",4850,238
50112,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149,"Amaretto",3703,387
50112,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149,"Misc",83768,4527
50115,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,"Amaretto",189,20
50115,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,"Distilled Spirits",142,6
50115,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,"Schnapps",3526,304
50115,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,"Rum",10400,679
50115,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,"Vodka",17148,1664
50115,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,"Gin",1863,190
50115,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,"Misc",4355,317
50115,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,"Tequila",1592,126
50115,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,"Brandy",1483,113
50115,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71,"Whisky",40376,3090
50116,89,7.2,3.5,29659,313,313,0,0,0,0,0,0,NA,NA,NA
50117,85.1,28.4,0,40625,78,78,0,0,0,0,0,0,NA,NA,NA
50118,94.5,12.6,7.3,38750,1027,961,19,0,0,0,0,47,NA,NA,NA
50119,93,7.7,2.8,22303,518,518,0,0,0,0,0,0,NA,NA,NA
50120,96.9,19.7,3,24375,318,317,0,0,1,0,0,0,NA,NA,NA
50122,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3,"Schnapps",1651,135
50122,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3,"Gin",746,106
50122,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3,"Amaretto",132,19
50122,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3,"Whisky",16734,1490
50122,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3,"Vodka",11185,1396
50122,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3,"Brandy",291,28
50122,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3,"Rum",7864,661
50122,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3,"Misc",1662,126
50122,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3,"Tequila",926,82
50122,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3,"Distilled Spirits",81,3
50123,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9,"Distilled Spirits",57,3
50123,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9,"Brandy",129,9
50123,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9,"Gin",28,2
50123,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9,"Vodka",1962,223
50123,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9,"Schnapps",326,26
50123,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9,"Rum",533,39
50123,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9,"Tequila",279,16
50123,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9,"Misc",228,10
50123,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9,"Whisky",4110,275
50124,96,36,6.7,40875,3864,3800,19,0,45,0,0,0,"Rum",12538,824
50124,96,36,6.7,40875,3864,3800,19,0,45,0,0,0,"Distilled Spirits",268,10
50124,96,36,6.7,40875,3864,3800,19,0,45,0,0,0,"Misc",3652,162
50124,96,36,6.7,40875,3864,3800,19,0,45,0,0,0,"Amaretto",34,7
50124,96,36,6.7,40875,3864,3800,19,0,45,0,0,0,"Vodka",21500,1815
50124,96,36,6.7,40875,3864,3800,19,0,45,0,0,0,"Schnapps",1005,67
50124,96,36,6.7,40875,3864,3800,19,0,45,0,0,0,"Brandy",689,34
50124,96,36,6.7,40875,3864,3800,19,0,45,0,0,0,"Gin",1351,91
50124,96,36,6.7,40875,3864,3800,19,0,45,0,0,0,"Whisky",30039,1773
50124,96,36,6.7,40875,3864,3800,19,0,45,0,0,0,"Tequila",4682,264
50125,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,"Brandy",19777,1547
50125,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,"Tequila",72157,5253
50125,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,"Vodka",354088,33467
50125,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,"Whisky",533120,33415
50125,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,"Misc",161232,9235
50125,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,"Schnapps",52970,3566
50125,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,"Amaretto",4713,554
50125,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,"Gin",37263,3145
50125,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,"Rum",231150,16723
50125,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364,"Distilled Spirits",9511,434
50126,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77,"Schnapps",37908,2750
50126,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77,"Misc",76471,4412
50126,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77,"Vodka",159634,15225
50126,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77,"Gin",18153,1321
50126,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77,"Brandy",14774,950
50126,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77,"Amaretto",4323,439
50126,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77,"Rum",121944,8518
50126,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77,"Whisky",339825,21813
50126,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77,"Distilled Spirits",7836,664
50126,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77,"Tequila",45272,3047
50127,0,0,NA,NA,18,18,0,0,0,0,0,0,NA,NA,NA
50128,86.9,16.4,9.9,27434,387,335,1,0,0,0,51,0,NA,NA,NA
50129,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68,"Brandy",4149,306
50129,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68,"Schnapps",15663,1128
50129,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68,"Whisky",141559,9576
50129,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68,"Distilled Spirits",1916,83
50129,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68,"Amaretto",1706,180
50129,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68,"Gin",8214,632
50129,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68,"Rum",68204,4972
50129,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68,"Tequila",16485,1174
50129,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68,"Vodka",71710,6911
50129,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68,"Misc",29860,1885
50130,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,"Brandy",439,17
50130,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,"Amaretto",41,6
50130,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,"Tequila",703,32
50130,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,"Schnapps",505,37
50130,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,"Vodka",10034,1338
50130,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,"Distilled Spirits",310,14
50130,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,"Whisky",10465,923
50130,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,"Gin",151,8
50130,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,"Rum",5065,392
50130,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,"Misc",1089,55
50131,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267,"Whisky",441035,24496
50131,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267,"Amaretto",4992,439
50131,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267,"Gin",41965,2800
50131,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267,"Vodka",360300,29370
50131,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267,"Rum",159502,11001
50131,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267,"Misc",107804,6936
50131,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267,"Schnapps",25719,1900
50131,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267,"Distilled Spirits",4831,214
50131,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267,"Brandy",23027,1455
50131,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267,"Tequila",67081,4892
50132,95.3,10.9,6.3,24583,235,227,0,0,7,0,1,0,NA,NA,NA
50133,83.9,3.6,2.4,24167,403,391,3,3,0,0,0,6,NA,NA,NA
50134,96.7,34.2,1.4,35104,701,700,0,0,1,0,0,0,NA,NA,NA
50135,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8,"Amaretto",28,3
50135,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8,"Schnapps",1336,133
50135,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8,"Brandy",1458,102
50135,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8,"Tequila",714,29
50135,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8,"Misc",1489,69
50135,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8,"Gin",139,11
50135,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8,"Vodka",7825,771
50135,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8,"Whisky",15835,966
50135,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8,"Distilled Spirits",1953,84
50135,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8,"Rum",3746,242
50136,95.1,9.9,12.9,26250,422,407,0,0,0,0,0,15,NA,NA,NA
50138,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140,"Schnapps",32721,2458
50138,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140,"Vodka",171504,16418
50138,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140,"Gin",15323,1243
50138,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140,"Whisky",301763,19600
50138,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140,"Distilled Spirits",11202,794
50138,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140,"Rum",132463,9764
50138,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140,"Brandy",17357,1275
50138,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140,"Tequila",39944,2455
50138,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140,"Amaretto",3663,401
50138,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140,"Misc",70690,4259
50139,94.3,13.6,6,36270,1535,1473,2,0,0,0,0,60,NA,NA,NA
50140,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71,"Distilled Spirits",113,4
50140,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71,"Whisky",22602,1318
50140,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71,"Brandy",2593,131
50140,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71,"Amaretto",62,5
50140,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71,"Tequila",2640,99
50140,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71,"Schnapps",2753,219
50140,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71,"Rum",12618,781
50140,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71,"Gin",1465,105
50140,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71,"Misc",4124,165
50140,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71,"Vodka",22221,2041
50141,92.9,17.4,4.9,31016,626,581,1,0,0,0,5,39,NA,NA,NA
50142,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,"Tequila",2052,95
50142,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,"Rum",7548,551
50142,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,"Misc",4640,286
50142,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,"Whisky",27284,1929
50142,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,"Amaretto",243,30
50142,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,"Brandy",1516,94
50142,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,"Gin",612,47
50142,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,"Distilled Spirits",606,29
50142,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,"Schnapps",3603,407
50142,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36,"Vodka",13200,1414
50143,94.3,36.7,2.3,31574,647,625,0,0,0,0,0,22,NA,NA,NA
50144,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14,"Vodka",15536,1744
50144,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14,"Whisky",48149,2909
50144,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14,"Brandy",1308,118
50144,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14,"Tequila",3033,218
50144,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14,"Rum",9223,694
50144,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14,"Gin",951,84
50144,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14,"Misc",6647,331
50144,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14,"Amaretto",646,50
50144,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14,"Distilled Spirits",378,16
50144,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14,"Schnapps",8317,614
50146,84.5,5.8,5.6,26513,385,372,0,2,0,0,6,5,NA,NA,NA
50147,87.4,9,8.9,33625,380,367,0,0,0,0,0,13,NA,NA,NA
50148,95.3,17.2,2,29479,397,397,0,0,0,0,0,0,NA,NA,NA
50149,86.2,3.2,8.6,26856,922,906,0,5,0,0,0,11,NA,NA,NA
50150,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0,"Misc",588,21
50150,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0,"Brandy",47,4
50150,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0,"Distilled Spirits",169,8
50150,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0,"Whisky",3683,186
50150,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0,"Tequila",202,12
50150,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0,"Vodka",1336,128
50150,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0,"Schnapps",209,16
50150,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0,"Rum",1151,79
50150,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0,"Gin",30,2
50151,89.5,10.3,3.2,25625,555,535,4,0,0,0,0,16,NA,NA,NA
50153,91.1,9.2,2.1,38393,836,827,0,0,0,0,1,8,NA,NA,NA
50154,92.1,15.1,0.5,31298,418,406,0,0,0,0,0,12,NA,NA,NA
50155,88.7,12.2,3.1,17375,292,283,0,2,7,0,0,0,NA,NA,NA
50156,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37,"Whisky",31737,2191
50156,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37,"Misc",4642,339
50156,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37,"Tequila",4913,403
50156,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37,"Distilled Spirits",252,12
50156,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37,"Vodka",19182,1962
50156,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37,"Rum",12487,876
50156,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37,"Amaretto",228,35
50156,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37,"Gin",1543,142
50156,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37,"Brandy",1493,138
50156,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37,"Schnapps",2423,257
50157,95.2,10.7,2.5,25250,942,928,4,0,3,0,1,6,NA,NA,NA
50158,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881,"Brandy",136363,6713
50158,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881,"Vodka",573493,53077
50158,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881,"Whisky",1034709,63752
50158,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881,"Gin",73943,5965
50158,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881,"Rum",337545,24477
50158,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881,"Schnapps",104914,8199
50158,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881,"Misc",248326,15064
50158,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881,"Distilled Spirits",20345,1933
50158,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881,"Amaretto",9047,913
50158,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881,"Tequila",190658,8956
50160,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3,"Gin",76,7
50160,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3,"Whisky",4855,245
50160,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3,"Vodka",2994,294
50160,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3,"Schnapps",419,20
50160,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3,"Rum",1267,75
50160,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3,"Distilled Spirits",579,23
50160,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3,"Misc",734,29
50160,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3,"Tequila",405,15
50160,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3,"Brandy",39,4
50161,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,"Tequila",400,18
50161,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,"Schnapps",683,68
50161,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,"Whisky",18549,1434
50161,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,"Misc",747,37
50161,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,"Gin",74,5
50161,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,"Amaretto",30,4
50161,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,"Rum",4414,273
50161,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,"Distilled Spirits",322,14
50161,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,"Brandy",1054,88
50161,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,"Vodka",5169,540
50162,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17,"Rum",596,40
50162,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17,"Brandy",33,4
50162,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17,"Tequila",76,4
50162,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17,"Schnapps",549,65
50162,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17,"Misc",173,6
50162,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17,"Gin",16,2
50162,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17,"Whisky",4415,298
50162,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17,"Vodka",2758,312
50163,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6,"Brandy",1943,177
50163,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6,"Vodka",22940,2014
50163,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6,"Whisky",48629,2820
50163,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6,"Amaretto",467,42
50163,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6,"Misc",10936,507
50163,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6,"Schnapps",10177,776
50163,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6,"Distilled Spirits",1215,58
50163,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6,"Tequila",4324,222
